427, 13
428, 5
429, 8
430, 10
431, 9
432, 15
433, 10
434, 12
435, 12
436, 10
437, 11
438, 8
439, 5
440, 11
441, 7
442, 6
443, 4
444, 10
445, 6
446, 4
447, 4
448, 6
449, 2
450, 3
451, 7
452, 1
453, 3
454, 10
455, 1
456, 3
457, 2
458, 1
459, 0
460, 1
461, 0
462, 0
463, 1
464, 0
465, 1
466, 0
467, 0
468, 0
469, 0
470, 0
471, 2
472, 0
473, 0
474, 0
475, 0
476, 0
477, 0
478, 1
479, 0
480, 0
481, 0
482, 0
483, 3
484, 2
485, 4
486, 0
487, 3
488, 0
489, 0
490, 0
491, 0
492, 0
493, 0
494, 2
495, 1
496, 0
497, 1
498, 5
499, 1
500, 2
501, 1
502, 1
503, 0
504, 2
505, 1
506, 1
507, 3
508, 2
509, 3
510, 4
511, 5
512, 9
513, 2
514, 2
515, 3
516, 7
517, 9
518, 7
519, 6
520, 9
521, 5
522, 2
523, 6
524, 8
525, 7
526, 6
527, 10
528, 14
529, 18
530, 11
531, 9
532, 16
533, 6
534, 11
535, 10
536, 15
537, 16
538, 12
539, 12
540, 13
541, 8
542, 17
543, 15
544, 8
545, 9
546, 17
547, 7
548, 8
549, 4
550, 6
551, 8
552, 15
553, 7
554, 8
555, 6
556, 6
557, 10
558, 4
559, 6
560, 7
561, 7
562, 5
563, 2
564, 5
565, 3
566, 2
567, 1
568, 0
569, 5
570, 1
571, 1
572, 1
573, 0
574, 0
575, 3
576, 0
577, 2
578, 2
579, 1
580, 0
581, 2
582, 0
583, 1
584, 0
585, 2
586, 1
587, 0
588, 1
589, 0
590, 1
591, 0
592, 0
593, 0
594, 0
595, 0
596, 0
597, 2
598, 1
599, 2
600, 0
601, 0
602, 3
603, 1
604, 0
605, 2
606, 3
607, 1
608, 2
609, 0
610, 1
611, 1
612, 5
613, 6
614, 2
615, 4
616, 5
617, 7
618, 5
619, 4
620, 5
621, 4
622, 1
623, 8
624, 6
625, 5
626, 7
627, 8
628, 4
629, 6
630, 3
631, 6
632, 9
633, 6
634, 10
635, 10
636, 13
637, 11
638, 11
639, 11
640, 9
641, 13
642, 9
643, 11
644, 11
645, 8
646, 12
647, 16
648, 6
649, 17
650, 10
651, 9
652, 15
653, 10
654, 7
655, 15
656, 11
657, 11
658, 14
659, 7
660, 1
661, 13
662, 2
663, 11
664, 6
665, 12
666, 4
667, 7
668, 6
669, 8
670, 5
671, 4
672, 3
673, 2
674, 1
675, 0
676, 1
677, 0
678, 4
679, 2
680, 2
681, 1
682, 2
683, 1
684, 1
685, 1
686, 0
687, 0
688, 0
689, 0
690, 0
691, 0
692, 0
693, 1
694, 0
695, 0
696, 0
697, 2
698, 1
699, 0
700, 0
701, 0
702, 0
703, 1
704, 0
705, 0
706, 1
707, 1
708, 0
709, 1
710, 0
711, 1
712, 1
713, 1
714, 1
715, 1
716, 3
717, 4
718, 2
719, 3
720, 3
721, 1
722, 2
723, 4
724, 3
725, 3
726, 5
727, 4
728, 4
729, 6
730, 8
731, 9
732, 10
733, 6
734, 9
735, 8
736, 5
737, 9
738, 8
739, 7
740, 11
741, 9
742, 7
743, 6
744, 16
745, 15
746, 10
747, 9
748, 7
749, 9
750, 11
751, 13
752, 4
753, 8
754, 16
755, 13
756, 7
757, 9
758, 15
759, 13
760, 10
761, 9
762, 13
763, 13
764, 16
765, 9
766, 8
767, 6
768, 9
769, 9
770, 6
771, 8
772, 9
773, 5
774, 1
775, 5
776, 1
777, 5
778, 6
779, 2
780, 4
781, 2
782, 6
783, 3
784, 2
785, 3
786, 2
787, 0
788, 2
789, 2
790, 0
791, 1
792, 0
793, 2
794, 0
795, 0
796, 0
797, 0
798, 0
799, 0
800, 1
801, 0
802, 0
803, 0
804, 1
805, 0
806, 0
807, 0
808, 0
809, 1
810, 0
811, 0
812, 0
813, 0
814, 0
815, 2
816, 1
817, 0
818, 0
819, 2
820, 1
821, 1
822, 2
823, 1
824, 0
825, 2
826, 0
827, 1
828, 1
829, 2
830, 1
831, 3
832, 2
833, 6
834, 7
835, 2
836, 6
837, 4
838, 5
839, 4
840, 3
841, 7
842, 6
843, 2
844, 5
845, 2
846, 8
847, 9
848, 11
849, 3
850, 6
851, 4
852, 4
853, 10
854, 12
855, 10
856, 7
857, 5
858, 5
859, 9
860, 13
861, 6
862, 6
863, 6
864, 9
865, 6
866, 9
867, 7
868, 8
869, 8
870, 12
871, 6
872, 8
873, 8
874, 7
875, 6
876, 6
877, 8
878, 3
879, 5
880, 4
881, 4
882, 7
883, 6
884, 3
885, 7
886, 3
887, 2
888, 3
889, 5
890, 1
891, 0
892, 1
893, 3
894, 2
895, 2
896, 0
897, 2
898, 2
899, 0
900, 0
901, 2
902, 0
903, 0
904, 1
905, 0
906, 0
907, 1
908, 0
909, 0
910, 0
